Date Added,Risk2,Traveler,County2,Date Added (copy),Freq - Hawaii,Freq - Honolulu,Freq - Kauai,Freq - Maui,Frequency Count,Total Number of Cases
4/4/2021,Unknown/Pending,No Travel History,Maui,4/4/2021,0,0,0,1,1,1
3/25/2021,Unknown/Pending,No Travel History,Maui,3/25/2021,0,0,0,2,2,2
3/27/2021,Unknown/Pending,No Travel History,Maui,3/27/2021,0,0,0,2,2,2
4/9/2021,Unknown/Pending,No Travel History,Maui,4/9/2021,0,0,0,4,4,4
4/5/2021,Unknown/Pending,No Travel History,Maui,4/5/2021,0,0,0,5,5,5
4/7/2021,Unknown/Pending,No Travel History,Maui,4/7/2021,0,0,0,5,5,5
4/10/2021,Unknown/Pending,No Travel History,Maui,4/10/2021,0,0,0,7,7,7
4/6/2021,Unknown/Pending,No Travel History,Maui,4/6/2021,0,0,0,11,11,11
4/8/2021,Unknown/Pending,No Travel History,Maui,4/8/2021,0,0,0,12,12,12
4/11/2021,Unknown/Pending,No Travel History,Maui,4/11/2021,0,0,0,14,14,14
